mts;b2c;*;mts.ru;http://www.elista.mts.ru/mob_connect/tariffs/tariffs/;302
mts;b2b;*;mts.ru;http://www.corp.elista.mts.ru/mob_connect/tariffs/;302
tele2;b2c;*;tele2.ru;https://irkutsk.tele2.ru//tariffs;502
tele2;b2c;*;tele2.ru;https://kamchatka.tele2.ru//tariffs;502
